Opportunity ID,Opportunity Name,Account ID,Owner ID,Stage,Amount,Expected Revenue,Discount,Close Date,Created Date,Lead Source,Customer Type,Probability,
OPP1708,Tabo Beyond,ACC015,U009,Negotiation,49905,47262,4572,1/28/2026,6/2/2025,Email,Existing,0.75,Valid
OPP1709,Tabo Energy,ACC005,U008,Closed Won,8511,6013,4071,12/25/2025,7/24/2025,Email,Existing,1,Valid
OPP1710,Tabo Authority,ACC010,U005,Proposal,17098,14860,2785,10/19/2025,4/4/2025,Web,Existing,0.5,Valid
OPP1711,Tabo Dream,ACC001,U009,Proposal,28597,25578,3053,10/18/2025,3/12/2026,Web,New,0.5,Invalid
OPP1712,Tabo Authority,ACC020,U005,Closed Won,6561,7180,335,9/30/2025,12/20/2025,Web,New,1,Invalid
OPP1713,Tabo Generation,ACC007,U002,Closed Lost,24821,23736,1158,10/18/2025,3/16/2025,Referral,Existing,0,Valid
OPP1714,Tabo Beyond,ACC020,U009,Proposal,25881,25824,1780,10/25/2025,9/20/2025,Email,New,0.5,Valid
OPP1715,Tabo Impact,ACC020,U006,Proposal,31518,31735,793,9/30/2025,7/25/2025,Event,Existing,0.5,Valid
OPP1716,Tabo Range,ACC010,U005,Proposal,34518,31035,4501,7/24/2025,4/1/2025,Event,Existing,0.5,Valid
OPP1717,Tabo Beyond,ACC007,U006,Negotiation,23312,21082,3811,1/23/2026,7/30/2025,Email,Existing,0.75,Valid
OPP1718,Tabo Energy,ACC019,U006,Proposal,31871,32947,689,11/11/2025,3/19/2025,Email,Existing,0.5,Valid
OPP1719,Tabo Beyond,ACC020,U004,Negotiation,8439,8306,1469,6/28/2025,5/13/2025,Event,Existing,0.75,Valid
OPP1720,Tabo Heavy,ACC004,U009,Negotiation,15183,14525,1764,3/23/2025,6/17/2025,Web,Existing,0.75,Invalid
OPP1721,Tabo Impact,ACC017,U010,Proposal,23149,23635,126,5/21/2025,11/16/2025,Event,New,0.5,Invalid
OPP1722,Tabo Dream,ACC010,U007,Negotiation,24811,24473,1734,9/19/2025,7/5/2025,Email,Existing,0.75,Valid
OPP1723,Tabo Dream,ACC017,U004,Closed Won,8662,8535,545,8/20/2025,5/10/2025,Referral,Existing,1,Valid
OPP1724,Tabo Cold,ACC010,U004,Closed Lost,38972,37471,1979,12/5/2025,7/16/2025,Email,Existing,0,Valid
OPP1725,Tabo Range,ACC010,U008,Closed Lost,14121,12573,1888,9/29/2025,8/11/2025,Referral,New,0,Valid
OPP1726,Tabo Dream,ACC020,U007,Closed Lost,10658,9823,2709,4/8/2025,9/7/2025,Cold Call,New,0,Invalid
OPP1727,Tabo Energy,ACC020,U003,Closed Lost,9161,8095,2807,3/29/2025,4/22/2025,Event,Existing,0,Invalid
OPP1728,Tabo Cold,ACC017,U006,Proposal,21364,19704,3260,8/10/2025,7/31/2025,Event,Existing,0.5,Valid
OPP1729,Tabo Impact,ACC003,U009,Negotiation,10803,11425,1276,7/22/2025,5/2/2025,Web,Existing,0.75,Valid
OPP1730,Tabo Impact,ACC017,U001,Closed Won,31100,27037,4649,4/20/2025,1/26/2026,Event,Existing,1,Invalid
OPP1731,Tabo Cold,ACC014,U001,Closed Won,32292,28640,4358,8/11/2025,3/9/2026,Web,New,1,Invalid
OPP1732,Tabo Impact,ACC017,U003,Closed Won,29311,28252,1865,12/28/2025,3/12/2026,Web,Existing,1,Invalid
OPP1733,Tabo Dream,ACC004,U005,Closed Lost,19106,16445,3395,2/8/2026,4/20/2025,Event,New,0,Valid
OPP1734,Tabo Range,ACC007,U010,Proposal,23503,24077,354,6/17/2025,5/17/2025,Referral,Existing,0.5,Valid
OPP1735,Tabo Impact,ACC017,U003,Proposal,31065,30102,2004,2/2/2026,10/20/2025,Referral,New,0.5,Valid
OPP1736,Tabo Authority,ACC020,U006,Closed Lost,5207,5406,156,4/28/2025,4/27/2025,Web,Existing,0,Valid
OPP1737,Tabo Impact,ACC013,U003,Negotiation,23274,23774,325,3/7/2026,9/15/2025,Email,New,0.75,Valid
OPP1738,Tabo Range,ACC013,U010,Closed Won,26531,22567,4226,9/20/2025,4/23/2025,Referral,Existing,1,Valid
OPP1739,Tabo Authority,ACC010,U010,Proposal,22472,18719,4339,10/8/2025,4/15/2025,Event,New,0.5,Valid
OPP1740,Tabo Beyond,ACC011,U004,Negotiation,20434,19567,2136,10/18/2025,10/16/2025,Cold Call,New,0.75,Valid
OPP1741,Tabo Range,ACC010,U009,Proposal,33392,33164,313,3/4/2026,5/13/2025,Event,Existing,0.5,Valid
OPP1742,Tabo Impact,ACC017,U002,Closed Lost,35581,36523,117,2/5/2026,11/3/2025,Email,Existing,0,Valid
OPP1743,Tabo Beyond,ACC014,U007,Proposal,28201,28630,239,9/8/2025,8/20/2025,Cold Call,Existing,0.5,Valid
OPP1744,Tabo Range,ACC010,U005,Closed Lost,9568,7531,3466,12/5/2025,11/8/2025,Cold Call,Existing,0,Valid
OPP1745,Tabo Cold,ACC004,U005,Proposal,44068,42185,2917,2/16/2026,9/24/2025,Referral,Existing,0.5,Valid
OPP1746,Tabo Generation,ACC010,U002,Closed Lost,31950,28259,3855,1/16/2026,12/21/2025,Event,New,0,Valid
OPP1747,Tabo Heavy,ACC005,U009,Closed Won,33658,33253,1252,12/28/2025,8/14/2025,Referral,New,1,Valid
OPP1748,Tabo Dream,ACC020,U005,Closed Won,11738,8199,4834,12/22/2025,5/31/2025,Web,Existing,1,Valid
OPP1749,Tabo Heavy,ACC010,U005,Negotiation,28218,27533,1365,11/12/2025,9/7/2025,Email,New,0.75,Valid
OPP1750,Tabo Cold,ACC020,U010,Negotiation,34155,32710,1868,4/16/2025,1/5/2026,Event,Existing,0.75,Invalid
OPP1751,Tabo Range,ACC020,U008,Proposal,48799,48110,1234,4/27/2025,5/10/2025,Cold Call,Existing,0.5,Invalid
OPP1752,Tabo Generation,ACC020,U005,Negotiation,42614,43636,185,1/10/2026,5/4/2025,Email,New,0.75,Valid
OPP1753,Tabo Authority,ACC010,U002,Negotiation,32811,31421,2787,3/11/2026,5/7/2025,Email,New,0.75,Valid
OPP1754,Tabo Cold,ACC007,U005,Negotiation,29649,25901,3986,5/27/2025,11/28/2025,Referral,Existing,0.75,Invalid
OPP1755,Tabo Heavy,ACC017,U004,Proposal,36813,35837,2166,5/18/2025,10/11/2025,Cold Call,Existing,0.5,Invalid
OPP1756,Tabo Authority,ACC017,U009,Proposal,34394,31998,2527,7/12/2025,9/27/2025,Web,New,0.5,Invalid
OPP1757,Tabo Cold,ACC007,U003,Closed Won,30492,29244,2131,8/20/2025,6/9/2025,Event,New,1,Valid
OPP1758,Tabo Dream,ACC020,U007,Negotiation,13611,10271,4796,4/28/2025,2/4/2026,Event,New,0.75,Invalid
OPP1759,Tabo Heavy,ACC008,U006,Closed Lost,25279,23499,2060,10/15/2025,3/21/2025,Cold Call,New,0,Valid
OPP1760,Tabo Beyond,ACC010,U001,Negotiation,45968,42833,4021,4/30/2025,2/6/2026,Web,Existing,0.75,Invalid
OPP1761,Tabo Energy,ACC007,U006,Closed Won,41724,40593,2964,9/19/2025,10/11/2025,Referral,New,1,Invalid
OPP1762,Tabo Range,ACC009,U009,Closed Lost,26251,23230,3852,3/13/2026,4/4/2025,Referral,New,0,Valid
OPP1763,Tabo Cold,ACC002,U004,Closed Lost,31882,28361,4220,4/12/2025,8/9/2025,Event,Existing,0,Invalid
OPP1764,Tabo Dream,ACC020,U003,Closed Lost,12346,8604,4770,3/20/2025,2/6/2026,Web,Existing,0,Invalid
OPP1765,Tabo Beyond,ACC017,U002,Closed Won,30105,28625,2890,3/21/2025,6/30/2025,Cold Call,Existing,1,Invalid
OPP1766,Tabo Beyond,ACC020,U003,Closed Lost,46361,42303,4668,9/8/2025,2/15/2026,Cold Call,Existing,0,Invalid
OPP1767,Tabo Cold,ACC015,U005,Closed Lost,35016,31664,3439,3/13/2026,4/10/2025,Event,Existing,0,Valid
OPP1768,Tabo Energy,ACC010,U001,Negotiation,43737,43078,1486,8/30/2025,8/4/2025,Cold Call,New,0.75,Valid
OPP1769,Tabo Dream,ACC001,U005,Proposal,12676,11127,1722,1/16/2026,2/9/2026,Web,New,0.5,Invalid
OPP1770,Tabo Beyond,ACC001,U004,Proposal,32829,30274,4324,6/28/2025,2/20/2026,Referral,Existing,0.5,Invalid
OPP1771,Tabo Heavy,ACC006,U003,Closed Won,25034,21177,4954,8/14/2025,6/28/2025,Referral,Existing,1,Valid
OPP1772,Tabo Heavy,ACC013,U003,Negotiation,43189,39991,4323,12/5/2025,1/21/2026,Web,Existing,0.75,Invalid
OPP1773,Tabo Beyond,ACC010,U005,Proposal,49662,46413,3800,12/12/2025,10/1/2025,Referral,Existing,0.5,Valid
OPP1774,Tabo Energy,ACC010,U008,Closed Won,35415,35750,1045,6/6/2025,8/1/2025,Event,Existing,1,Invalid
OPP1775,Tabo Cold,ACC017,U002,Closed Won,25672,26485,232,6/17/2025,12/10/2025,Referral,New,1,Invalid
OPP1776,Tabo Energy,ACC010,U002,Negotiation,7563,5669,3873,8/23/2025,7/19/2025,Event,Existing,0.75,Valid
OPP1777,Tabo Beyond,ACC013,U004,Proposal,41079,41554,1506,1/9/2026,11/20/2025,Web,Existing,0.5,Valid
OPP1778,Tabo Cold,ACC010,U001,Proposal,7891,7327,1134,1/27/2026,10/8/2025,Email,Existing,0.5,Valid
OPP1779,Tabo Range,ACC017,U004,Proposal,33677,33443,1260,4/4/2025,3/22/2025,Referral,New,0.5,Valid
OPP1780,Tabo Energy,ACC017,U006,Closed Won,16287,15628,2330,5/4/2025,7/12/2025,Cold Call,Existing,1,Invalid
OPP1781,Tabo Dream,ACC015,U008,Proposal,19682,18921,1455,5/20/2025,1/26/2026,Email,Existing,0.5,Invalid
OPP1782,Tabo Range,ACC010,U009,Negotiation,32973,30860,2329,4/13/2025,7/30/2025,Referral,New,0.75,Invalid
OPP1783,Tabo Dream,ACC012,U007,Closed Lost,19196,16027,3813,7/9/2025,2/11/2026,Web,Existing,0,Invalid
OPP1784,Tabo Range,ACC017,U006,Closed Lost,38322,38090,1401,7/25/2025,11/8/2025,Email,Existing,0,Invalid
OPP1785,Tabo Authority,ACC020,U001,Closed Won,6359,3276,3422,6/26/2025,8/18/2025,Cold Call,New,1,Invalid
OPP1786,Tabo Generation,ACC020,U008,Closed Won,37357,36600,1487,5/14/2025,10/20/2025,Email,Existing,1,Invalid
OPP1787,Tabo Impact,ACC017,U002,Closed Lost,17850,18658,1181,10/16/2025,2/9/2026,Referral,New,0,Invalid
OPP1788,Tabo Beyond,ACC017,U004,Proposal,41895,39856,2678,9/7/2025,10/29/2025,Email,New,0.5,Invalid
OPP1789,Tabo Beyond,ACC017,U009,Proposal,8763,6384,2954,8/28/2025,3/27/2025,Event,Existing,0.5,Valid
OPP1790,Tabo Authority,ACC004,U006,Proposal,13451,9595,3928,4/15/2025,3/1/2026,Event,New,0.5,Invalid
OPP1791,Tabo Generation,ACC020,U009,Closed Won,5160,3844,1681,8/12/2025,4/12/2025,Referral,Existing,1,Valid
OPP1792,Tabo Energy,ACC010,U010,Negotiation,20831,20091,991,12/6/2025,9/5/2025,Web,New,0.75,Valid
OPP1793,Tabo Heavy,ACC010,U004,Negotiation,34197,34765,1362,7/5/2025,8/27/2025,Referral,New,0.75,Invalid
OPP1794,Tabo Dream,ACC010,U003,Negotiation,16744,16234,1210,1/27/2026,4/14/2025,Referral,Existing,0.75,Valid
OPP1795,Tabo Range,ACC014,U009,Negotiation,7053,7458,901,1/13/2026,5/2/2025,Referral,New,0.75,Valid
OPP1796,Tabo Cold,ACC004,U002,Proposal,15952,13396,3443,6/27/2025,10/23/2025,Event,New,0.5,Invalid
OPP1797,Tabo Beyond,ACC003,U003,Closed Lost,21219,22816,214,5/30/2025,4/28/2025,Event,Existing,0,Valid
OPP1798,Tabo Cold,ACC017,U009,Closed Won,10171,7178,4010,6/13/2025,9/5/2025,Email,Existing,1,Invalid
OPP1799,Tabo Energy,ACC010,U007,Negotiation,24730,24278,1427,9/9/2025,8/16/2025,Event,Existing,0.75,Valid
OPP1800,Tabo Generation,ACC010,U002,Proposal,36038,32332,4146,9/28/2025,5/24/2025,Email,Existing,0.5,Valid
OPP1801,Tabo Authority,ACC014,U010,Proposal,15870,15260,1485,6/27/2025,1/30/2026,Event,Existing,0.5,Invalid
OPP1802,Tabo Heavy,ACC017,U004,Proposal,41005,38610,2956,4/16/2025,4/19/2025,Event,Existing,0.5,Invalid
OPP1803,Tabo Dream,ACC017,U005,Closed Lost,44404,44886,179,12/18/2025,11/7/2025,Event,New,0,Valid
OPP1804,Tabo Dream,ACC004,U010,Closed Lost,17195,16019,1271,2/15/2026,5/8/2025,Event,New,0,Valid
OPP1805,Tabo Energy,ACC017,U002,Closed Won,36684,35840,2578,9/5/2025,9/28/2025,Cold Call,New,1,Invalid
OPP1806,Tabo Dream,ACC002,U006,Closed Won,45433,42624,3372,5/26/2025,4/7/2025,Web,Existing,1,Valid
OPP1807,Tabo Beyond,ACC010,U001,Closed Lost,40678,38870,2248,8/14/2025,1/30/2026,Email,New,0,Invalid
OPP1808,Tabo Beyond,ACC018,U001,Closed Lost,30351,29934,2319,1/10/2026,7/6/2025,Email,Existing,0,Valid
OPP1809,Tabo Authority,ACC009,U007,Closed Lost,30642,28156,4442,8/7/2025,6/30/2025,Event,New,0,Valid
OPP1810,Tabo Authority,ACC020,U006,Closed Lost,21388,17497,4981,4/14/2025,3/19/2025,Cold Call,Existing,0,Valid
OPP1811,Tabo Authority,ACC010,U009,Proposal,44167,44412,66,10/12/2025,2/8/2026,Cold Call,New,0.5,Invalid
OPP1812,Tabo Cold,ACC010,U005,Closed Won,17561,17968,942,3/8/2026,10/15/2025,Referral,Existing,1,Valid
OPP1813,Tabo Dream,ACC010,U003,Closed Lost,11404,11514,868,10/17/2025,4/8/2025,Event,Existing,0,Valid
OPP1814,Tabo Energy,ACC010,U006,Closed Lost,30885,29114,2042,10/12/2025,8/13/2025,Email,New,0,Valid
OPP1815,Tabo Range,ACC020,U010,Closed Won,46736,46165,2451,9/5/2025,2/11/2026,Web,New,1,Invalid
OPP1816,Tabo Authority,ACC017,U004,Closed Won,20053,19684,2096,12/27/2025,9/18/2025,Cold Call,New,1,Valid
OPP1817,Tabo Beyond,ACC017,U006,Closed Won,6958,4409,2819,6/17/2025,8/12/2025,Web,New,1,Invalid
OPP1818,Tabo Range,ACC001,U005,Closed Won,40213,37176,3501,6/24/2025,6/24/2025,Event,Existing,1,Valid
OPP1819,Tabo Authority,ACC017,U002,Negotiation,42781,40636,2791,6/14/2025,6/14/2025,Email,Existing,0.75,Valid
OPP1820,Tabo Beyond,ACC016,U010,Proposal,20427,19502,1804,9/28/2025,9/22/2025,Cold Call,New,0.5,Valid
OPP1821,Tabo Range,ACC020,U009,Closed Won,20443,20977,519,10/2/2025,9/11/2025,Referral,Existing,1,Valid
OPP1822,Tabo Dream,ACC017,U008,Negotiation,16915,18218,487,8/14/2025,6/26/2025,Web,Existing,0.75,Valid
OPP1823,Tabo Beyond,ACC020,U004,Closed Lost,15175,12620,4315,11/13/2025,8/22/2025,Event,Existing,0,Valid
OPP1824,Tabo Authority,ACC002,U010,Negotiation,36968,34150,3365,9/4/2025,1/25/2026,Web,Existing,0.75,Invalid
OPP1825,Tabo Authority,ACC020,U007,Closed Lost,43603,44159,1156,1/2/2026,11/14/2025,Event,New,0,Valid
OPP1826,Tabo Energy,ACC019,U003,Closed Won,34758,34209,1543,5/13/2025,4/16/2025,Web,New,1,Valid
OPP1827,Tabo Dream,ACC020,U010,Closed Lost,46256,43226,3378,3/31/2025,10/1/2025,Cold Call,Existing,0,Invalid
OPP1828,Tabo Cold,ACC020,U007,Negotiation,21862,21504,1301,5/21/2025,5/12/2025,Cold Call,New,0.75,Valid
OPP1829,Tabo Beyond,ACC020,U008,Negotiation,27088,25921,2500,5/19/2025,11/3/2025,Event,Existing,0.75,Invalid
OPP1830,Tabo Beyond,ACC017,U001,Closed Lost,23788,21440,3864,9/6/2025,5/24/2025,Referral,New,0,Valid
OPP1831,Tabo Cold,ACC020,U005,Negotiation,21269,17655,3672,8/27/2025,2/9/2026,Web,New,0.75,Invalid
OPP1832,Tabo Authority,ACC020,U002,Proposal,7676,4542,3551,10/26/2025,8/18/2025,Web,Existing,0.5,Valid
OPP1833,Tabo Cold,ACC002,U004,Closed Lost,27984,24937,3358,9/13/2025,3/21/2025,Event,Existing,0,Valid
OPP1834,Tabo Energy,ACC020,U008,Negotiation,35114,36564,136,12/31/2025,11/1/2025,Email,Existing,0.75,Valid
OPP1835,Tabo Dream,ACC010,U002,Proposal,11570,11315,868,7/7/2025,6/27/2025,Email,Existing,0.5,Valid
OPP1836,Tabo Authority,ACC010,U008,Proposal,17599,13552,4250,5/13/2025,7/30/2025,Web,New,0.5,Invalid
OPP1837,Tabo Beyond,ACC008,U003,Closed Won,16028,17097,419,9/21/2025,4/11/2025,Event,Existing,1,Valid
OPP1838,Tabo Dream,ACC018,U004,Closed Lost,10270,7927,4305,12/3/2025,4/15/2025,Event,New,0,Valid
OPP1839,Tabo Beyond,ACC010,U006,Negotiation,48505,46169,2720,2/6/2026,5/6/2025,Referral,New,0.75,Valid
OPP1840,Tabo Energy,ACC017,U009,Closed Won,45570,46659,824,8/19/2025,4/15/2025,Web,Existing,1,Valid
OPP1841,Tabo Cold,ACC019,U009,Negotiation,42672,40391,3486,10/4/2025,12/21/2025,Web,Existing,0.75,Invalid
OPP1842,Tabo Cold,ACC010,U002,Closed Lost,48447,46493,2102,9/30/2025,12/7/2025,Referral,Existing,0,Invalid
OPP1843,Tabo Dream,ACC020,U005,Closed Won,29949,29021,2213,1/25/2026,12/16/2025,Event,New,1,Valid
OPP1844,Tabo Cold,ACC020,U008,Closed Lost,41765,40499,3209,3/31/2025,8/7/2025,Cold Call,New,0,Invalid
OPP1845,Tabo Beyond,ACC016,U002,Negotiation,20473,19726,2674,11/24/2025,3/28/2025,Web,New,0.75,Valid
OPP1846,Tabo Dream,ACC005,U005,Negotiation,33968,30663,4917,10/29/2025,7/9/2025,Referral,New,0.75,Valid
OPP1847,Tabo Dream,ACC020,U009,Closed Won,25395,26467,37,2/14/2026,10/9/2025,Cold Call,Existing,1,Valid
OPP1848,Tabo Generation,ACC014,U004,Proposal,21431,21268,1414,11/12/2025,11/9/2025,Web,Existing,0.5,Valid
OPP1849,Tabo Energy,ACC013,U003,Closed Lost,45723,43275,2505,7/23/2025,2/9/2026,Event,New,0,Invalid
OPP1850,Tabo Heavy,ACC020,U007,Closed Lost,28442,28719,326,4/12/2025,9/16/2025,Cold Call,New,0,Invalid
OPP1851,Tabo Impact,ACC018,U007,Closed Lost,5283,1824,3950,3/10/2026,8/29/2025,Event,New,0,Valid
OPP1852,Tabo Range,ACC017,U003,Closed Lost,21133,16951,4568,6/10/2025,9/20/2025,Event,Existing,0,Invalid
OPP1853,Tabo Generation,ACC002,U010,Proposal,21963,20946,1074,9/18/2025,1/26/2026,Referral,Existing,0.5,Invalid
OPP1854,Tabo Beyond,ACC010,U006,Negotiation,32286,27907,4439,4/6/2025,3/2/2026,Event,Existing,0.75,Invalid
OPP1855,Tabo Dream,ACC009,U006,Proposal,35968,35985,1895,5/21/2025,7/17/2025,Email,Existing,0.5,Invalid
OPP1856,Tabo Authority,ACC017,U002,Negotiation,17668,13313,4804,8/26/2025,2/7/2026,Referral,Existing,0.75,Invalid
OPP1857,Tabo Authority,ACC010,U003,Closed Won,38311,38173,897,6/1/2025,11/10/2025,Referral,Existing,1,Invalid
OPP1858,Tabo Dream,ACC009,U003,Negotiation,41004,41927,943,3/1/2026,1/22/2026,Event,Existing,0.75,Valid
OPP1859,Tabo Impact,ACC015,U004,Proposal,29634,29256,1500,11/20/2025,2/22/2026,Email,Existing,0.5,Invalid
OPP1860,Tabo Authority,ACC017,U006,Negotiation,10079,8271,1809,11/9/2025,4/4/2025,Referral,New,0.75,Valid
OPP1861,Tabo Generation,ACC008,U005,Closed Won,22537,22237,2083,9/28/2025,7/5/2025,Cold Call,New,1,Valid
OPP1862,Tabo Beyond,ACC018,U004,Closed Won,12617,9738,4505,8/29/2025,10/2/2025,Event,Existing,1,Invalid
OPP1863,Tabo Energy,ACC017,U007,Closed Lost,6832,5344,3342,9/9/2025,3/16/2025,Web,Existing,0,Valid
OPP1864,Tabo Range,ACC010,U007,Proposal,26614,24563,3990,12/14/2025,7/26/2025,Referral,New,0.5,Valid
OPP1865,Tabo Energy,ACC020,U004,Proposal,49222,46938,2738,11/4/2025,9/21/2025,Web,Existing,0.5,Valid
OPP1866,Tabo Energy,ACC004,U009,Negotiation,32447,30605,2110,9/17/2025,1/16/2026,Cold Call,New,0.75,Invalid
OPP1867,Tabo Energy,ACC017,U010,Proposal,24998,22494,4163,7/3/2025,9/4/2025,Cold Call,Existing,0.5,Invalid
OPP1868,Tabo Impact,ACC019,U002,Closed Won,43067,42604,2201,5/24/2025,2/18/2026,Cold Call,New,1,Invalid
OPP1869,Tabo Impact,ACC015,U010,Proposal,29210,27379,3230,6/15/2025,7/25/2025,Web,New,0.5,Invalid
OPP1870,Tabo Energy,ACC014,U004,Negotiation,19218,16929,3310,12/29/2025,4/21/2025,Referral,New,0.75,Valid
OPP1871,Tabo Dream,ACC002,U007,Closed Won,23782,21736,3595,9/18/2025,1/21/2026,Cold Call,New,1,Invalid
OPP1872,Tabo Impact,ACC010,U006,Proposal,37449,34646,3055,10/28/2025,5/24/2025,Event,New,0.5,Valid
OPP1873,Tabo Authority,ACC010,U002,Closed Lost,6392,3305,4314,8/3/2025,2/13/2026,Cold Call,Existing,0,Invalid
OPP1874,Tabo Beyond,ACC020,U003,Negotiation,18472,18448,162,8/24/2025,9/10/2025,Event,New,0.75,Invalid
OPP1875,Tabo Energy,ACC020,U003,Closed Won,8510,5610,4347,4/9/2025,4/28/2025,Email,New,1,Invalid
OPP1876,Tabo Range,ACC017,U003,Closed Lost,18519,20211,305,11/30/2025,1/12/2026,Web,New,0,Invalid
OPP1877,Tabo Cold,ACC017,U004,Closed Won,13916,10727,4746,9/21/2025,7/10/2025,Event,Existing,1,Valid
OPP1878,Tabo Dream,ACC017,U002,Negotiation,15969,13628,2516,1/6/2026,10/31/2025,Referral,New,0.75,Valid
OPP1879,Tabo Dream,ACC017,U010,Proposal,41439,41552,340,10/20/2025,7/22/2025,Email,Existing,0.5,Valid
OPP1880,Tabo Range,ACC010,U008,Closed Lost,10255,6938,4492,9/23/2025,5/13/2025,Event,Existing,0,Valid
OPP1881,Tabo Energy,ACC014,U004,Proposal,40417,41639,466,11/19/2025,6/30/2025,Cold Call,Existing,0.5,Valid
OPP1882,Tabo Authority,ACC017,U002,Closed Lost,46224,44798,2871,6/16/2025,7/25/2025,Referral,New,0,Invalid
OPP1883,Tabo Impact,ACC020,U006,Closed Lost,10450,12158,237,9/1/2025,7/27/2025,Web,New,0,Valid
OPP1884,Tabo Cold,ACC006,U010,Closed Lost,46364,47318,878,6/9/2025,4/3/2025,Cold Call,Existing,0,Valid
OPP1885,Tabo Dream,ACC017,U001,Closed Lost,43676,40165,4282,5/21/2025,10/8/2025,Referral,Existing,0,Invalid
OPP1886,Tabo Heavy,ACC017,U001,Closed Won,18858,19583,370,10/4/2025,4/24/2025,Referral,New,1,Valid
OPP1887,Tabo Dream,ACC020,U007,Closed Lost,45563,44405,3014,4/6/2025,7/7/2025,Cold Call,Existing,0,Invalid
OPP1888,Tabo Beyond,ACC017,U002,Closed Lost,31753,28775,4639,8/5/2025,10/27/2025,Cold Call,Existing,0,Invalid
OPP1889,Tabo Dream,ACC010,U010,Closed Won,25451,25322,177,10/23/2025,12/6/2025,Web,New,1,Invalid
OPP1890,Tabo Heavy,ACC003,U009,Closed Lost,37506,36429,2384,4/4/2025,11/5/2025,Email,New,0,Invalid
OPP1891,Tabo Heavy,ACC002,U008,Closed Lost,33212,33925,374,7/22/2025,10/11/2025,Web,Existing,0,Invalid
OPP1892,Tabo Generation,ACC010,U005,Closed Won,15298,13304,2311,10/2/2025,2/22/2026,Email,Existing,1,Invalid
OPP1893,Tabo Authority,ACC002,U008,Negotiation,7128,6390,1699,2/8/2026,10/2/2025,Web,Existing,0.75,Valid
OPP1894,Tabo Generation,ACC017,U001,Closed Lost,26745,26897,1328,4/27/2025,5/1/2025,Web,Existing,0,Invalid
OPP1895,Tabo Impact,ACC010,U006,Closed Lost,16267,13881,3663,3/23/2025,7/28/2025,Email,New,0,Invalid
OPP1896,Tabo Impact,ACC010,U010,Closed Lost,7277,7345,564,9/29/2025,3/25/2025,Event,Existing,0,Valid
OPP1897,Tabo Dream,ACC010,U006,Negotiation,6849,6919,3,8/27/2025,5/2/2025,Cold Call,New,0.75,Valid
OPP1898,Tabo Impact,ACC009,U002,Proposal,6299,5139,1928,3/11/2026,10/22/2025,Web,New,0.5,Valid
OPP1899,Tabo Energy,ACC017,U002,Closed Won,48478,48258,1795,9/2/2025,6/30/2025,Email,New,1,Valid
OPP1900,Tabo Range,ACC010,U004,Negotiation,19120,18061,3023,3/28/2025,9/30/2025,Cold Call,Existing,0.75,Invalid
OPP1901,Tabo Range,ACC010,U001,Proposal,48127,45837,2851,6/29/2025,3/3/2026,Referral,New,0.5,Invalid
OPP1902,Tabo Energy,ACC020,U003,Closed Won,45598,46074,1047,3/5/2026,3/16/2025,Referral,New,1,Valid
OPP1903,Tabo Dream,ACC010,U004,Negotiation,15237,14213,1258,3/19/2025,7/24/2025,Web,Existing,0.75,Invalid
OPP1904,Tabo Dream,ACC004,U007,Negotiation,22339,22677,625,9/14/2025,7/1/2025,Email,Existing,0.75,Valid
OPP1905,Tabo Generation,ACC002,U005,Negotiation,7970,5130,3521,4/13/2025,8/31/2025,Referral,New,0.75,Invalid
OPP1906,Tabo Energy,ACC011,U003,Closed Won,17135,14117,3269,10/25/2025,9/6/2025,Cold Call,New,1,Valid
OPP1907,Tabo Range,ACC017,U001,Proposal,48289,45603,2876,7/12/2025,6/28/2025,Web,Existing,0.5,Valid
OPP1908,Tabo Impact,ACC008,U007,Negotiation,34131,33430,1019,2/11/2026,6/12/2025,Cold Call,Existing,0.75,Valid
OPP1909,Tabo Authority,ACC010,U009,Proposal,17499,19056,348,9/24/2025,10/2/2025,Cold Call,New,0.5,Invalid
OPP1910,Tabo Energy,ACC017,U002,Closed Lost,42864,41752,1508,8/13/2025,6/1/2025,Email,New,0,Valid
OPP1911,Tabo Range,ACC017,U010,Negotiation,22729,20313,4253,9/6/2025,5/26/2025,Web,New,0.75,Valid
OPP1912,Tabo Range,ACC010,U006,Negotiation,19797,19443,696,8/19/2025,7/16/2025,Cold Call,New,0.75,Valid
OPP1913,Tabo Generation,ACC014,U005,Closed Won,16514,12943,4349,5/11/2025,3/14/2026,Web,New,1,Invalid
OPP1914,Tabo Generation,ACC009,U001,Negotiation,19016,15673,3410,3/28/2025,10/3/2025,Cold Call,New,0.75,Invalid
OPP1915,Tabo Beyond,ACC010,U005,Negotiation,21190,18924,3266,10/31/2025,8/1/2025,Referral,New,0.75,Valid
OPP1916,Tabo Dream,ACC005,U010,Proposal,27937,23650,4303,6/20/2025,3/13/2026,Cold Call,Existing,0.5,Invalid
OPP1917,Tabo Energy,ACC016,U002,Closed Won,6197,3330,3231,12/10/2025,7/4/2025,Referral,New,1,Valid
OPP1918,Tabo Impact,ACC010,U007,Closed Won,10854,9905,1049,5/21/2025,1/30/2026,Event,Existing,1,Invalid
OPP1919,Tabo Beyond,ACC010,U001,Closed Won,39289,39550,699,5/15/2025,7/15/2025,Web,New,1,Invalid
OPP1920,Tabo Dream,ACC018,U007,Proposal,26189,27253,78,5/23/2025,2/18/2026,Referral,Existing,0.5,Invalid
